SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018
050,1,2,36,005,New York,Bronx County,1385108,1384603,1387353,1397366,1411715,1422340,1431538,1440726,1445237,1439725,1432132,2750,10013,14349,10625,9198,9188,4511,-5512,-7593,5430,22098,21737,21401,21294,21479,21118,20581,20331,2167,8898,8949,9266,9223,9428,9472,10734,11267,3263,13200,12788,12135,12071,12051,11646,9847,9064,2763,13480,13808,12430,13361,13346,14351,11822,12713,-3400,-16957,-12336,-14035,-16389,-16304,-21549,-27273,-29477,-637,-3477,1472,-1605,-3028,-2958,-7198,-15451,-16764,124,290,89,95,155,95,63,92,107,46705,46717,46227,45320,45051,44353,44265,44347,44496,44498,15.870901157,15.476235822,15.102741478,14.922852343,14.956146092,14.634976263,14.267778917,14.158782976,6.3905909357,6.3714787861,6.5390403503,6.4634858253,6.5648561553,6.5641867203,7.4413458479,7.8464909639,9.4803102216,9.1047570362,8.5637011279,8.4593665181,8.3912899371,8.0707895423,6.8264330691,6.3122920118,9.6814077112,9.8309731902,8.7718833968,9.3633995567,9.2930176335,9.9453804501,8.1956018831,8.8535048925,-12.17860761,-8.782943603,-9.90453608,-11.48542439,-11.35271688,-14.93366339,-18.90700813,-20.52818089,-2.497199897,1.0480295869,-1.132652683,-2.122024838,-2.059699248,-4.988282941,-10.71140625,-11.674676
050,1,2,36,007,New York,Broome County,200600,200675,200478,199346,198658,197911,197251,195794,194345,192959,191659,-197,-1132,-688,-747,-660,-1457,-1449,-1386,-1300,497,2057,2099,2036,2153,2046,1994,1947,1923,433,2161,2041,2133,2112,2162,1989,2117,2119,64,-104,58,-97,41,-116,5,-170,-196,94,403,445,379,451,463,471,371,382,-356,-1446,-1196,-1028,-1159,-1815,-1929,-1590,-1491,-262,-1043,-751,-649,-708,-1352,-1458,-1219,-1109,1,15,5,-1,7,11,4,3,5,10141,10130,10324,10653,10788,10899,10853,10925,10920,10915,10.289527392,10.547632687,10.268074408,10.896796757,10.411021639,10.221997801,10.054117696,9.9995320032,10.809756293,10.25617833,10.757270488,10.689286925,11.00128484,10.196365911,10.931981079,11.018725073,-0.520228901,0.2914543572,-0.489196079,0.2075098314,-0.590263201,0.0256318902,-0.877863384,-1.019193069,2.0158869903,2.2361584306,1.9113949905,2.2826081455,2.3559643298,2.4145240542,1.9158077376,1.9863864926,-7.2331826,-6.009989849,-5.18446979,-5.865948649,-9.235583712,-9.888783229,-8.21060459,-7.753147279,-5.21729561,-3.773831419,-3.273074799,-3.583340503,-6.879619382,-7.474259174,-6.294796852,-5.766760786
050,1,2,36,009,New York,Cattaraugus County,80317,80343,80230,79819,79354,79000,78685,77951,77708,77245,76840,-113,-411,-465,-354,-315,-734,-243,-463,-405,261,934,928,910,933,899,871,825,782,258,832,805,808,780,843,838,819,858,3,102,123,102,153,56,33,6,-76,5,40,30,45,44,40,41,36,39,-120,-558,-627,-501,-516,-834,-316,-503,-367,-115,-518,-597,-456,-472,-794,-275,-467,-328,-1,5,9,0,4,4,-1,-2,-1,2679,2662,2677,2600,2590,2597,2597,2608,2599,2598,11.671425626,11.660269015,11.493236672,11.833719124,11.478842667,11.191129328,10.648390157,10.15024175,10.396815975,10.114780773,10.204983771,9.8931413895,10.763809086,10.767125576,10.57094732,11.136710257,1.2746096508,1.5454882424,1.2882529017,1.9405777341,0.715033581,0.4240037518,0.0774428375,-0.986468508,0.4998469219,0.3769483518,0.5683468684,0.5580746425,0.5107382722,0.5267925401,0.464657025,0.5062141026,-6.97286456,-7.878220552,-6.327595135,-6.544693535,-10.64889297,-4.060157138,-6.492291211,-4.763604504,-6.473017638,-7.501272201,-5.759248267,-5.986618892,-10.1381547,-3.533364598,-6.027634186,-4.257390401
050,1,2,36,011,New York,Cayuga County,80026,80017,79901,79693,79509,79090,78768,78300,77666,77463,77145,-116,-208,-184,-419,-322,-468,-634,-203,-318,216,819,792,795,735,783,752,753,751,204,740,737,775,718,794,816,708,704,12,79,55,20,17,-11,-64,45,47,7,45,60,50,56,52,50,44,46,-135,-334,-293,-495,-389,-509,-623,-290,-410,-128,-289,-233,-445,-333,-457,-573,-246,-364,0,2,-6,6,-6,0,3,-2,-1,4245,4174,4164,4258,3981,4158,4053,3894,3847,3850,10.263543742,9.9496237484,10.025283892,9.3121666308,9.9702039881,9.6431273483,9.7080494298,9.7148918555,9.2735315864,9.2586776548,9.7730754923,9.0967831849,10.110270711,10.463819037,9.1278871133,9.1069026182,0.9900121558,0.6909460936,0.2522083998,0.2153834459,-0.140066723,-0.820691689,0.5801623165,0.6079892373,0.5639309748,0.7537593749,0.6305209995,0.70949841,0.6621335982,0.6411653822,0.5672698206,0.5950532961,-4.185621013,-3.680858281,-6.242157895,-4.928480026,-6.481269259,-7.988920662,-3.738823818,-5.3037359,-3.621690038,-2.927098906,-5.611636896,-4.218981616,-5.819135661,-7.34775528,-3.171553997,-4.708682604
050,1,2,36,013,New York,Chautauqua County,134905,134907,134725,134198,133302,132848,131750,130634,129350,128609,127939,-182,-527,-896,-454,-1098,-1116,-1284,-741,-670,311,1387,1411,1393,1432,1423,1395,1340,1281,392,1498,1411,1406,1356,1476,1419,1496,1417,-81,-111,0,-13,76,-53,-24,-156,-136,23,172,185,173,212,217,221,233,337,-112,-587,-1095,-614,-1409,-1288,-1484,-817,-873,-89,-415,-910,-441,-1197,-1071,-1263,-584,-536,-12,-1,14,0,23,8,3,-1,2,6514,6549,6621,6422,6292,6165,6099,6061,6071,6071,10.315220342,10.54953271,10.467781326,10.823966923,10.846697969,10.731429626,10.389247904,9.986435287,11.140735452,10.54953271,10.565470599,10.249510578,11.250686017,10.916056373,11.598742436,11.046665731,-0.82551511,0,-0.097689273,0.5744563451,-0.403988048,-0.184626746,-1.209494532,-1.060230444,1.2791765673,1.3831775701,1.3000187864,1.6024308574,1.6540642722,1.7001046218,1.806488628,2.6271886742,-4.365561889,-8.186915888,-4.613939508,-10.65011829,-9.817671809,-11.41608714,-6.334339953,-6.805743954,-3.086385322,-6.803738318,-3.313920721,-9.047687435,-8.163607537,-9.715982522,-4.527851325,-4.17855528
050,1,2,36,015,New York,Chemung County,88830,88849,88898,88893,89136,88192,87179,86718,85676,84874,84254,49,-5,243,-944,-1013,-461,-1042,-802,-620,254,1024,1049,1023,918,1027,963,904,905,197,970,916,927,871,996,936,960,942,57,54,133,96,47,31,27,-56,-37,15,48,57,41,40,45,52,36,40,-12,-97,70,-1099,-1122,-534,-1123,-785,-622,3,-49,127,-1058,-1082,-489,-1071,-749,-582,-11,-10,-17,18,22,-3,2,3,-1,4916,4912,4892,4951,4711,4497,4413,4155,3945,3945,11.519143264,11.784596892,11.537940991,10.469233796,11.811589619,11.172082555,10.600996775,10.70195355,10.911688443,10.290458296,10.45520166,9.9332272725,11.455056729,10.858846596,11.25769569,11.139491982,0.6074548205,1.4941385954,1.0827393305,0.5360065233,0.3565328902,0.3132359595,-0.656698915,-0.437538432,0.5399598405,0.6403451123,0.4624199224,0.4561757645,0.5175477438,0.6032692553,0.4221635884,0.4730145215,-1.091168844,0.7863887344,-12.39510963,-12.79573019,-6.14156656,-13.02829565,-9.20551158,-7.35537581,-0.551209004,1.4267338467,-11.9326897,-12.33955443,-5.624018816,-12.42502639,-8.783347992,-6.882361288
050,1,2,36,017,New York,Chenango County,50477,50511,50401,50183,49887,49479,49326,48772,48317,47790,47536,-110,-218,-296,-408,-153,-554,-455,-527,-254,107,535,505,535,539,528,511,501,500,165,527,545,544,533,600,569,595,546,-58,8,-40,-9,6,-72,-58,-94,-46,1,-1,9,6,8,5,7,5,5,-48,-231,-263,-407,-166,-490,-405,-439,-211,-47,-232,-254,-401,-158,-485,-398,-434,-206,-5,6,-2,2,-1,3,1,1,-2,796,808,800,781,792,792,786,784,753,753,10.637874811,10.092934946,10.768270837,10.910379029,10.764745459,10.526424209,10.425879488,10.490317437,10.478803786,10.892375337,10.949419318,10.788927686,12.232665294,11.721204256,12.382032526,11.455426641,0.1590710252,-0.799440392,-0.181148481,0.1214513436,-1.467919835,-1.194780047,-1.956153038,-0.965109204,-0.019883878,0.1798740881,0.1207656542,0.1619351247,0.1019388774,0.1441975919,0.1040506935,0.1049031744,-4.593175853,-5.256320576,-8.19193688,-3.360153838,-9.99000999,-8.342860674,-9.135650889,-4.426913958,-4.613059731,-5.076446487,-8.071171226,-3.198218714,-9.888071113,-8.198663082,-9.031600196,-4.322010784
050,1,2,36,019,New York,Clinton County,82128,82131,82095,81716,81708,81516,81460,80723,80524,80567,80695,-36,-379,-8,-192,-56,-737,-199,43,128,218,793,787,738,765,775,759,749,774,160,703,691,737,663,695,695,715,729,58,90,96,1,102,80,64,34,45,24,107,98,91,103,96,104,79,83,-119,-587,-190,-287,-254,-924,-368,-67,5,-95,-480,-92,-196,-151,-828,-264,12,88,1,11,-12,3,-7,11,1,-3,-5,7153,7072,6827,6916,6833,6929,6552,6511,6629,6636,9.6818894946,9.6313882906,9.0427878253,9.3878853328,9.5571052453,9.414128635,9.2990918177,9.5992856346,8.5830621875,8.4565302526,9.0305347253,8.1361672884,8.570565349,8.6203154167,8.8769701597,9.0411876325,1.0988273071,1.174858038,0.0122531,1.2517180444,0.9865398963,0.7938132182,0.4221216579,0.558098002,1.3063835762,1.1993342471,1.1150321031,1.2639897899,1.1838478755,1.2899464796,0.9808120876,1.0293807593,-7.166795881,-2.325239867,-3.51663971,-3.117023365,-11.3945358,-4.564426005,-0.831827973,0.0620108891,-5.860412304,-1.12590562,-2.401607607,-1.853033575,-10.21068793,-3.274479525,0.1489841146,1.0913916484
050,1,2,36,021,New York,Columbia County,63096,63057,63026,62512,62435,62160,61938,61453,60882,60408,59916,-31,-514,-77,-275,-222,-485,-571,-474,-492,153,573,534,563,513,507,522,496,477,139,700,644,668,668,699,679,630,661,14,-127,-110,-105,-155,-192,-157,-134,-184,11,42,41,65,85,79,89,57,59,-50,-432,2,-234,-140,-370,-504,-393,-366,-39,-390,43,-169,-55,-291,-415,-336,-307,-6,3,-10,-1,-12,-2,1,-4,-1,2136,2132,2132,2201,2179,2119,2141,1994,1964,1962,9.128710032,8.5476241927,9.0372807898,8.2676594305,8.2177792546,8.5339436792,8.1787451562,7.9285927994,11.152001784,10.308370749,10.722741683,10.765685184,11.32983767,11.100666203,10.388325501,10.987001762,-2.023291752,-1.760746557,-1.685460893,-2.498025754,-3.112058416,-2.566722524,-2.209580345,-3.058408962,0.6691201071,0.656278262,1.043380553,1.3698850908,1.2804823691,1.4550210488,0.9398961167,0.9806854825,-6.882378244,0.0320135738,-3.756169991,-2.256281326,-5.997195906,-8.239669759,-6.480336384,-6.083574349,-6.213258137,0.6882918357,-2.712789438,-0.886396235,-4.716713537,-6.784648711,-5.540440267,-5.102888867
050,1,2,36,023,New York,Cortland County,49336,49294,49283,49378,49027,48907,48743,48296,47919,47836,47823,-11,95,-351,-120,-164,-447,-377,-83,-13,121,476,454,464,488,462,485,512,499,83,430,448,504,401,431,466,423,421,38,46,6,-40,87,31,19,89,78,6,17,9,15,29,28,26,23,24,-54,36,-370,-92,-279,-510,-424,-195,-115,-48,53,-361,-77,-250,-482,-398,-172,-91,-1,-4,4,-3,-1,4,2,0,0,3561,3561,3740,3662,3847,3801,3802,3800,3817,3820,9.6492028258,9.227173416,9.4757693957,9.9948796723,9.5219447851,10.08158811,10.69395854,10.432891835,8.7167168385,9.1052283929,10.292646068,8.2130056324,8.8830264121,9.6866392974,8.8350477782,8.8020991229,0.9324859874,0.1219450231,-0.816876672,1.7818740399,0.638918373,0.3949488126,1.8589107618,1.6307927116,0.3446143866,0.1829175347,0.306328752,0.5939580133,0.5770875627,0.5404562698,0.4803926688,0.5017823728,0.7297716423,-7.519943092,-1.878816346,-5.714285714,-10.51123775,-8.813594554,-4.072894366,-2.40437387,1.0743860289,-7.337025558,-1.572487594,-5.120327701,-9.934150187,-8.273138284,-3.592501697,-1.902591497
050,1,2,36,025,New York,Delaware County,47980,47963,47889,47578,47212,46801,46561,45954,45446,45020,44527,-74,-311,-366,-411,-240,-607,-508,-426,-493,121,467,400,407,387,390,350,324,322,102,551,519,576,534,521,536,554,567,19,-84,-119,-169,-147,-131,-186,-230,-245,1,20,19,18,36,31,34,29,33,-95,-247,-265,-256,-120,-510,-355,-223,-277,-94,-227,-246,-238,-84,-479,-321,-194,-244,1,0,-1,-4,-9,3,-1,-2,-4,2435,2438,2383,2396,2317,2409,2400,2404,2407,2410,9.7834853929,8.43970883,8.658377033,8.2903108331,8.4310652327,7.658643326,7.1629120333,7.1917540509,11.543255785,10.950522207,12.253624499,11.43934363,11.263038426,11.728665208,12.247695267,12.663740829,-1.759770392,-2.510813377,-3.595247466,-3.149032797,-2.831973194,-4.070021882,-5.084783233,-5.471986778,0.4189929504,0.4008861694,0.3829257656,0.7711917054,0.6701615954,0.7439824945,0.6411248425,0.737043117,-5.174562938,-5.5913071,-5.446055333,-2.570639018,-11.02523915,-7.768052516,-4.930028961,-6.186695255,-4.755569988,-5.19042093,-5.063129567,-1.799447313,-10.35507755,-7.024070022,-4.288904119,-5.449652138
050,1,2,36,027,New York,Dutchess County,297488,297462,297731,298118,297048,296272,295146,294108,293049,293450,293718,269,387,-1070,-776,-1126,-1038,-1059,401,268,765,2753,2666,2745,2572,2688,2573,2515,2503,560,2281,2373,2401,2326,2301,2399,2641,2726,205,472,293,344,246,387,174,-126,-223,179,677,591,449,481,469,489,338,345,-85,-754,-1982,-1579,-1868,-1898,-1723,204,164,94,-77,-1391,-1130,-1387,-1429,-1234,542,509,-30,-8,28,10,15,4,1,-15,-18,19965,19959,19916,19793,19608,19579,19737,19632,19645,19657,9.2405961913,8.9588450953,9.2530169217,8.6977400079,9.1234000957,8.7642657756,8.5763147081,8.5256689738,7.6563021839,7.9742458407,8.093440302,7.8658410803,7.8098748587,8.1715793221,9.0059829599,9.2852471524,1.5842940074,0.9845992547,1.1595766197,0.8318989277,1.313525237,0.5926864535,-0.429668252,-0.759578179,2.272387803,1.9860005444,1.5135171577,1.6265991228,1.5918432459,1.6656533091,1.1526021357,1.1751321598,-2.530842546,-6.660326699,-5.322591519,-6.317021125,-6.442043669,-5.868958388,0.69565336,0.5586135484,-0.258454743,-4.674326154,-3.809074361,-4.690422003,-4.850200423,-4.203305079,1.8482554957,1.7337457082
050,1,2,36,029,New York,Erie County,919040,919129,919143,919747,919877,920883,921794,920543,918479,918794,919719,14,604,130,1006,911,-1251,-2064,315,925,2554,9774,9817,10023,10021,10363,10085,9734,9758,2259,9747,9381,9841,9644,9976,9823,9716,9837,295,27,436,182,377,387,262,18,-79,503,2345,2605,2487,2826,2809,2891,2406,2730,-699,-1670,-2819,-1556,-2173,-4404,-5202,-2081,-1691,-196,675,-214,931,653,-1595,-2311,325,1039,-85,-98,-92,-107,-119,-43,-15,-28,-35,28387,28318,28549,28512,28188,28318,28193,27994,27675,27667,10.630325903,10.672833144,10.890067146,10.876567081,11.249841913,10.967786139,10.596138952,10.615100356,10.600960362,10.198823238,10.692322736,10.467379796,10.829723335,10.682852081,10.576544694,10.701039373,0.0293655412,0.4740099064,0.1977444099,0.4091872857,0.4201185777,0.2849340573,0.0195942574,-0.085939017,2.5504516311,2.8321004727,2.7021447663,3.0672765764,3.0493878156,3.1440624419,2.6190990669,2.9697913477,-1.816313102,-3.064756711,-1.690606054,-2.358525124,-4.780884279,-5.657354833,-2.265313865,-1.839530099,0.7341385292,-0.232656238,1.0115387123,0.7087514524,-1.731496463,-2.513292391,0.3537852023,1.1302612492
050,1,2,36,031,New York,Essex County,39370,39363,39350,39256,38863,38587,38311,37958,37675,37511,37300,-13,-94,-393,-276,-276,-353,-283,-164,-211,96,305,342,323,290,323,301,284,296,66,353,415,442,376,437,431,388,413,30,-48,-73,-119,-86,-114,-130,-104,-117,8,63,55,40,25,23,24,20,25,-48,-107,-380,-197,-216,-262,-176,-78,-118,-40,-44,-325,-157,-191,-239,-152,-58,-93,-3,-2,5,0,1,0,-1,-2,-1,2647,2658,2635,2621,2495,2462,2258,2278,2236,2098,7.760221866,8.755872451,8.3408650742,7.5424588416,8.470020585,7.959488583,7.5545979305,7.9132747858,8.9815026843,10.624815986,11.413815365,9.7791880153,11.459439615,11.397141459,10.321070412,11.041157049,-1.221280818,-1.868943535,-3.072950291,-2.236729174,-2.98941903,-3.437652876,-2.766472482,-3.127882263,1.602931074,1.4081081427,1.0329244674,0.6502119691,0.6031284008,0.6346436079,0.5320139388,0.668350911,-2.722438491,-9.728747168,-5.087153002,-5.617831413,-6.870419174,-4.654053125,-2.074854361,-3.1546163,-1.119507417,-8.320639025,-4.054228535,-4.967619444,-6.267290773,-4.019409517,-1.542840422,-2.486265389
050,1,2,36,033,New York,Franklin County,51599,51607,51652,51541,51789,51213,51102,50542,51077,50444,50293,45,-111,248,-576,-111,-560,535,-633,-151,128,542,493,541,485,478,486,466,480,82,448,472,430,403,464,486,474,523,46,94,21,111,82,14,0,-8,-43,11,49,41,20,9,16,15,13,22,-6,-257,189,-724,-200,-599,517,-644,-128,5,-208,230,-704,-191,-583,532,-631,-106,-6,3,-3,17,-2,9,3,6,-2,6400,6429,6415,6590,6243,6283,6063,6760,6183,6186,10.50458849,9.5422432982,10.504650395,9.4805258271,9.4053756247,9.5651403773,9.1803666237,9.5297656273,8.6827594895,9.1357785735,8.3493524398,7.8776328007,9.1299043721,9.5651403773,9.3379694841,10.383473798,1.821829,0.4064647247,2.1552979554,1.6028930264,0.2754712526,0,-0.15760286,-0.853708171,0.9496768192,0.7935739863,0.3883419739,0.1759272834,0.3148242887,0.295220382,0.2561046483,0.4367809246,-4.980958011,3.658182522,-14.05797946,-3.909495186,-11.78623431,10.1752625,-12.68703027,-2.541270834,-4.031281192,4.4517565083,-13.66963748,-3.733567903,-11.47141002,10.470482882,-12.43092562,-2.104489909
050,1,2,36,035,New York,Fulton County,55531,55520,55462,55115,54853,54359,53945,53800,53604,53777,53591,-58,-347,-262,-494,-414,-145,-196,173,-186,137,558,556,537,524,548,515,492,490,167,601,623,657,572,579,612,586,574,-30,-43,-67,-120,-48,-31,-97,-94,-84,2,19,17,23,14,8,9,4,5,-25,-328,-207,-397,-387,-115,-107,267,-106,-23,-309,-190,-374,-373,-107,-98,271,-101,-5,5,-5,0,7,-7,-1,-4,-1,1474,1475,1294,1363,1310,1318,1386,1383,1434,1433,10.092514718,10.112032591,9.8340841666,9.6764662432,10.172165762,9.5899594056,9.1636322999,9.1274867745,10.870253308,11.330568893,12.031644874,10.562860098,10.747598496,11.396223604,10.914407577,10.692198793,-0.777738589,-1.218536301,-2.197560708,-0.886393854,-0.575432735,-1.806264199,-1.750775277,-1.564712018,0.3436519349,0.3091808526,0.4211991356,0.2585315408,0.1484987702,0.1675915236,0.0745010756,0.0931376201,-5.932517612,-3.764731558,-7.270263341,-7.146550451,-2.134669822,-1.992477003,4.9729467969,-1.974517547,-5.588865677,-3.455550706,-6.849064205,-6.88801891,-1.986171052,-1.824885479,5.0474478725,-1.881379927
050,1,2,36,037,New York,Genesee County,60079,59943,59940,59886,59682,59124,58740,58470,58022,57816,57511,-3,-54,-204,-558,-384,-270,-448,-206,-305,159,641,604,580,574,635,575,558,566,165,621,594,646,598,602,608,621,635,-6,20,10,-66,-24,33,-33,-63,-69,9,60,46,31,15,11,16,14,20,-1,-131,-259,-530,-379,-311,-432,-155,-255,8,-71,-213,-499,-364,-300,-416,-141,-235,-5,-3,-1,7,4,-3,1,-2,-1,1908,1916,1975,1978,1957,1951,1946,1919,1945,1947,10.698846661,10.103037602,9.7638166423,9.7400393674,10.835252965,9.8719225355,9.6341442359,9.8155679069,10.365029292,9.9357687676,10.874871639,10.1472884,10.272161078,10.438485046,10.721870198,11.012165408,0.3338173685,0.1672688345,-1.111054997,-0.407249033,0.5630918864,-0.566562511,-1.087725962,-1.196597501,1.0014521056,0.7694366386,0.5218591654,0.2545306455,0.1876972955,0.2746969749,0.2417168805,0.3468398554,-2.186503764,-4.332262813,-8.922108311,-6.431140976,-5.306714444,-7.416818322,-2.676151177,-4.422208156,-1.185051658,-3.562826174,-8.400249146,-6.176610331,-5.119017149,-7.142121347,-2.434434296,-4.075368301
050,1,2,36,039,New York,Greene County,49221,49215,49136,48850,48582,48304,47962,47634,47525,47474,47491,-79,-286,-268,-278,-342,-328,-109,-51,17,117,432,428,413,430,364,375,382,378,161,521,493,449,492,559,509,523,529,-44,-89,-65,-36,-62,-195,-134,-141,-151,2,28,54,51,84,80,81,73,90,-31,-227,-249,-294,-367,-210,-53,21,82,-29,-199,-195,-243,-283,-130,28,94,172,-6,2,-8,1,3,-3,-3,-4,-4,3400,3413,3293,3414,3357,3316,3218,3210,3209,3210,8.8175861858,8.7856145825,8.525483558,8.9335798724,7.6153813967,7.8815456236,8.0421899178,7.9608276734,10.634172229,10.119878479,9.2686249819,10.221677435,11.695050002,10.697884593,11.010642217,11.140946665,-1.816586043,-1.334263897,-0.743141424,-1.288097563,-4.079668605,-2.81633897,-2.968452299,-3.180118991,0.5715102157,1.1084653912,1.0527836839,1.7451644402,1.6737101971,1.7024138547,1.5368582827,1.8954351603,-4.633314963,-5.111257082,-6.068988296,-7.624706542,-4.393489267,-1.113925115,0.4421099169,1.726952035,-4.061804748,-4.002791691,-5.016204612,-5.879542102,-2.71977907,0.5884887399,1.9789681997,3.6223871953
050,1,2,36,041,New York,Hamilton County,4836,4841,4851,4826,4802,4766,4700,4699,4557,4481,4434,10,-25,-24,-36,-66,-1,-142,-76,-47,10,37,36,35,22,30,27,21,16,4,49,67,58,72,54,52,52,69,6,-12,-31,-23,-50,-24,-25,-31,-53,0,0,0,0,-1,-1,-1,-1,-1,5,-14,7,-12,-15,26,-117,-44,6,5,-14,7,-12,-16,25,-118,-45,5,-1,1,0,-1,0,-2,1,0,1,80,80,82,82,83,82,80,80,79,79,7.6469980366,7.4781886165,7.3160535117,4.648214663,6.3836578359,5.8340535869,4.6470458066,3.5894559731,10.127105508,13.917739925,12.123745819,15.212338897,11.490584105,11.235955056,11.506970569,15.479528884,-2.480107471,-6.439551309,-4.807692308,-10.56412423,-5.106926269,-5.401901469,-6.859924762,-11.89007291,0,0,0,-0.211282485,-0.212788595,-0.216076059,-0.221287896,-0.224340998,-2.893458717,1.454092231,-2.508361204,-3.16923727,5.5325034578,-25.28089888,-9.736667404,1.3460459899,-2.893458717,1.454092231,-2.508361204,-3.380519755,5.3197148633,-25.49697494,-9.9579553,1.1217049916
050,1,2,36,043,New York,Herkimer County,64519,64461,64461,64373,64222,63881,63384,62654,62446,62209,61833,0,-88,-151,-341,-497,-730,-208,-237,-376,173,658,649,666,673,637,625,626,604,179,643,645,700,701,716,694,665,656,-6,15,4,-34,-28,-79,-69,-39,-52,11,47,27,21,21,17,17,11,11,2,-144,-180,-325,-496,-673,-154,-206,-334,13,-97,-153,-304,-475,-656,-137,-195,-323,-7,-6,-2,-3,6,5,-2,-3,-1,1426,1423,1426,1427,1421,1420,1410,1387,1397,1400,10.214694879,10.093705043,10.397882954,10.576356422,10.108062648,9.9920063949,10.043720669,9.7386369133,9.9818370927,10.031494226,10.928705807,11.016383138,11.361652835,11.095123901,10.669447676,10.577062608,0.232857786,0.0622108169,-0.530822853,-0.440026716,-1.253590187,-1.103117506,-0.625727007,-0.838425695,0.7296210628,0.4199230141,0.3278611742,0.3300200369,0.2697599137,0.2717825739,0.1764871044,0.1773592815,-2.235434745,-2.799486761,-5.074041982,-7.794758968,-10.67931894,-2.462030376,-3.305122137,-5.38527273,-1.505813683,-2.379563747,-4.746180808,-7.464738931,-10.40955902,-2.190247802,-3.128635033,-5.207913449
050,1,2,36,045,New York,Jefferson County,116229,116234,116594,117769,120261,118515,118005,116403,113015,113063,111755,360,1175,2492,-1746,-510,-1602,-3388,48,-1308,491,2133,2198,2267,2097,2140,2005,1866,1859,244,887,878,881,854,912,863,890,920,247,1246,1320,1386,1243,1228,1142,976,939,130,119,1132,527,377,607,251,46,-113,-4,-177,36,-3723,-2160,-3475,-4799,-970,-2133,126,-58,1168,-3196,-1783,-2868,-4548,-924,-2246,-13,-13,4,64,30,38,18,-4,-1,6170,6153,6093,6212,5995,6190,6198,6179,6138,6135,18.20253197,18.468260303,18.988508058,17.732115677,18.2587625,17.479012109,16.507577031,16.537821705,7.5694542227,7.3772213587,7.3793011023,7.2213766278,7.7813043923,7.5233852618,7.8733888304,8.1843980464,10.633077747,11.091038945,11.609206955,10.51073905,10.477458107,9.9556268471,8.6341882005,8.3534236582,1.0155186612,9.5114061253,4.4141789795,3.1878910874,5.1790041296,2.1881456555,0.406939198,-1.005257586,-1.510477336,0.3024828803,-31.1840386,-18.26484018,-29.64915873,-41.83629881,-8.581109175,-18.97534895,-0.494958675,9.8138890056,-26.76985962,-15.0769491,-24.4701546,-39.64815315,-8.174169977,-19.98060654
